Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
12.5	caller	257	internal://	InTimedOutInterests	0	0	0	0
12.5	caller	257	internal://	OutSatisfiedInterests	0	0	0	0
12.5	caller	257	internal://	OutTimedOutInterests	0	0	0	0
12.5	caller	258	appFace://	InInterests	111.255	3.80265	57	1.94824
12.5	caller	258	appFace://	OutInterests	0	0	0	0
12.5	caller	258	appFace://	InData	0	0	0	0
12.5	caller	258	appFace://	OutData	112.844	120.227	58	61.7949
12.5	caller	258	appFace://	InNacks	0	0	0	0
12.5	caller	258	appFace://	OutNacks	3.47104e-09	1.18636e-10	0	0
12.5	caller	258	appFace://	InSatisfiedInterests	112.844	0	58	0
12.5	caller	258	appFace://	InTimedOutInterests	0	0	0	0
12.5	caller	258	appFace://	OutSatisfiedInterests	0	0	0	0
12.5	caller	258	appFace://	OutTimedOutInterests	0	0	0	0
12.5	caller	259	appFace://	InInterests	0	0	0	0
12.5	caller	259	appFace://	OutInterests	103.663	3.54315	53	1.81152
12.5	caller	259	appFace://	InData	103.663	110.446	53	56.4678
12.5	caller	259	appFace://	OutData	0	0	0	0
12.5	caller	259	appFace://	InNacks	0	0	0	0
12.5	caller	259	appFace://	OutNacks	0	0	0	0
12.5	caller	259	appFace://	InSatisfiedInterests	0	0	0	0
12.5	caller	259	appFace://	InTimedOutInterests	0	0	0	0
12.5	caller	259	appFace://	OutSatisfiedInterests	103.663	0	53	0
12.5	caller	259	appFace://	OutTimedOutInterests	0	0	0	0
12.5	caller	-1	all	SatisfiedInterests	216.507	0	111	0
12.5	caller	-1	all	TimedOutInterests	2.14272e-06	0	0	0
12.5	rtr-1	1	internal://	InInterests	0	0	0	0
12.5	rtr-1	1	internal://	OutInterests	0	0	0	0
12.5	rtr-1	1	internal://	InData	0	0	0	0
12.5	rtr-1	1	internal://	OutData	0	0	0	0
12.5	rtr-1	1	internal://	InNacks	0	0	0	0
12.5	rtr-1	1	internal://	OutNacks	0	0	0	0
12.5	rtr-1	1	internal://	InSatisfiedInterests	0	0	0	0
12.5	rtr-1	1	internal://	InTimedOutInterests	0	0	0	0
12.5	rtr-1	1	internal://	OutSatisfiedInterests	5.36871e-17	0	0	0
12.5	rtr-1	1	internal://	OutTimedOutInterests	0	0	0	0
12.5	rtr-1	256	netdev://[00:00:00:00:00:02]	InInterests	103.663	3.54315	53	1.81152
12.5	rtr-1	256	netdev://[00:00:00:00:00:02]	OutInterests	112.791	3.85515	58	1.98242
12.5	rtr-1	256	netdev://[00:00:00:00:00:02]	InData	112.793	120.173	58	61.7949
12.5	rtr-1	256	netdev://[00:00:00:00:00:02]	OutData	103.663	110.446	53	56.4678
12.5	rtr-1	256	netdev://[00:00:00:00:00:02]	InNacks	3.47063e-09	1.18622e-10	0	0
12.5	rtr-1	256	netdev://[00:00:00:00:00:02]	OutNacks	2.63215e-06	8.99661e-08	0	0
12.5	rtr-1	256	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	103.663	0	53	0
12.5	rtr-1	256	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
12.5	rtr-1	256	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	112.793	0	58	0
12.5	rtr-1	256	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	2.16915e-06	0	0	0
12.5	rtr-1	257	netdev://[00:00:00:00:00:04]	InInterests	112.791	3.85515	58	1.98242
12.5	rtr-1	257	netdev://[00:00:00:00:00:04]	OutInterests	103.663	3.54315	53	1.81152
12.5	rtr-1	257	netdev://[00:00:00:00:00:04]	InData	103.663	110.446	53	56.4678
12.5	rtr-1	257	netdev://[00:00:00:00:00:04]	OutData	112.793	120.173	58	61.7949
12.5	rtr-1	257	netdev://[00:00:00:00:00:04]	InNacks	2.63215e-06	8.99661e-08	0	0
12.5	rtr-1	257	netdev://[00:00:00:00:00:04]	OutNacks	3.47063e-09	1.18622e-10	0	0
12.5	rtr-1	257	netdev://[00:00:00:00:00:04]	InSatisfiedInterests	112.793	0	58	0
12.5	rtr-1	257	netdev://[00:00:00:00:00:04]	InTimedOutInterests	0	0	0	0
12.5	rtr-1	257	netdev://[00:00:00:00:00:04]	OutSatisfiedInterests	103.663	0	53	0
12.5	rtr-1	257	netdev://[00:00:00:00:00:04]	OutTimedOutInterests	0.00162858	0	0	0
12.5	rtr-1	258	internal://	InInterests	0	0	0	0
12.5	rtr-1	258	internal://	OutInterests	0	0	0	0
12.5	rtr-1	258	internal://	InData	0	0	0	0
12.5	rtr-1	258	internal://	OutData	0	0	0	0
12.5	rtr-1	258	internal://	InNacks	0	0	0	0
12.5	rtr-1	258	internal://	OutNacks	0	0	0	0
12.5	rtr-1	258	internal://	InSatisfiedInterests	5.36871e-17	0	0	0
12.5	rtr-1	258	internal://	InTimedOutInterests	0	0	0	0
12.5	rtr-1	258	internal://	OutSatisfiedInterests	0	0	0	0
12.5	rtr-1	258	internal://	OutTimedOutInterests	0	0	0	0
12.5	rtr-1	-1	all	SatisfiedInterests	216.456	0	111	0
12.5	rtr-1	-1	all	TimedOutInterests	0.00163075	0	0	0
13	callee	1	internal://	InInterests	0	0	0	0
13	callee	1	internal://	OutInterests	0	0	0	0
13	callee	1	internal://	InData	0	0	0	0
13	callee	1	internal://	OutData	0	0	0	0
13	callee	1	internal://	InNacks	0	0	0	0
13	callee	1	internal://	OutNacks	0	0	0	0
13	callee	1	internal://	InSatisfiedInterests	0	0	0	0
13	callee	1	internal://	InTimedOutInterests	0	0	0	0
13	callee	1	internal://	OutSatisfiedInterests	5.24288e-11	0	0	0
13	callee	1	internal://	OutTimedOutInterests	0	0	0	0
13	callee	256	netdev://[00:00:00:00:00:01]	InInterests	102.558	3.5054	50	1.70898
13	callee	256	netdev://[00:00:00:00:00:01]	OutInterests	97.5322	3.33362	48	1.64062
13	callee	256	netdev://[00:00:00:00:00:01]	InData	97.5326	103.914	48	51.1406
13	callee	256	netdev://[00:00:00:00:00:01]	OutData	102.558	109.268	50	53.2715
13	callee	256	netdev://[00:00:00:00:00:01]	InNacks	5.2643e-07	1.79932e-08	0	0
13	callee	256	netdev://[00:00:00:00:00:01]	OutNacks	6.94127e-10	2.37245e-11	0	0
13	callee	256	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	102.558	0	50	0
13	callee	256	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
13	callee	256	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	97.5326	0	48	0
13	callee	256	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	0.00032571	0	0	0
13	callee	257	internal://	InInterests	0	0	0	0
13	callee	257	internal://	OutInterests	0	0	0	0
13	callee	257	internal://	InData	0	0	0	0
13	callee	257	internal://	OutData	0	0	0	0
13	callee	257	internal://	InNacks	0	0	0	0
13	callee	257	internal://	OutNacks	0	0	0	0
13	callee	257	internal://	InSatisfiedInterests	5.24288e-11	0	0	0
13	callee	257	internal://	InTimedOutInterests	0	0	0	0
13	callee	257	internal://	OutSatisfiedInterests	0	0	0	0
13	callee	257	internal://	OutTimedOutInterests	0	0	0	0
13	callee	258	appFace://	InInterests	97.5322	3.33362	48	1.64062
13	callee	258	appFace://	OutInterests	0	0	0	0
13	callee	258	appFace://	InData	0	0	0	0
13	callee	258	appFace://	OutData	97.5326	103.914	48	51.1406
13	callee	258	appFace://	InNacks	0	0	0	0
13	callee	258	appFace://	OutNacks	5.2643e-07	1.79932e-08	0	0
13	callee	258	appFace://	InSatisfiedInterests	97.5326	0	48	0
13	callee	258	appFace://	InTimedOutInterests	0	0	0	0
13	callee	258	appFace://	OutSatisfiedInterests	0	0	0	0
13	callee	258	appFace://	OutTimedOutInterests	0	0	0	0
13	callee	259	appFace://	InInterests	0	0	0	0
13	callee	259	appFace://	OutInterests	102.558	3.5054	50	1.70898
13	callee	259	appFace://	InData	102.558	109.268	50	53.2715
13	callee	259	appFace://	OutData	0	0	0	0
13	callee	259	appFace://	InNacks	0	0	0	0
13	callee	259	appFace://	OutNacks	0	0	0	0
13	callee	259	appFace://	InSatisfiedInterests	0	0	0	0
13	callee	259	appFace://	InTimedOutInterests	0	0	0	0
13	callee	259	appFace://	OutSatisfiedInterests	102.558	0	50	0
13	callee	259	appFace://	OutTimedOutInterests	0	0	0	0
13	callee	-1	all	SatisfiedInterests	200.091	0	98	0
13	callee	-1	all	TimedOutInterests	0.00032571	0	0	0
13	caller	1	internal://	InInterests	0	0	0	0
13	caller	1	internal://	OutInterests	0	0	0	0
13	caller	1	internal://	InData	0	0	0	0
13	caller	1	internal://	OutData	0	0	0	0
13	caller	1	internal://	InNacks	0	0	0	0
13	caller	1	internal://	OutNacks	0	0	0	0
13	caller	1	internal://	InSatisfiedInterests	0	0	0	0
13	caller	1	internal://	InTimedOutInterests	0	0	0	0
13	caller	1	internal://	OutSatisfiedInterests	3.2768e-08	0	0	0
13	caller	1	internal://	OutTimedOutInterests	0	0	0	0
13	caller	256	netdev://[00:00:00:00:00:03]	InInterests	97.5326	3.33363	48	1.64062
13	caller	256	netdev://[00:00:00:00:00:03]	OutInterests	102.251	3.4949	50	1.70898
13	caller	256	netdev://[00:00:00:00:00:03]	InData	102.569	109.28	50	53.2715
13	caller	256	netdev://[00:00:00:00:00:03]	OutData	97.5326	103.914	48	51.1406
13	caller	256	netdev://[00:00:00:00:00:03]	InNacks	6.94207e-10	2.37272e-11	0	0
13	caller	256	netdev://[00:00:00:00:00:03]	OutNacks	5.2643e-07	1.79932e-08	0	0
13	caller	256	netdev://[00:00:00:00:00:03]	InSatisfiedInterests	97.5326	0	48	0
13	caller	256	netdev://[00:00:00:00:00:03]	InTimedOutInterests	0	0	0	0
13	caller	256	netdev://[00:00:00:00:00:03]	OutSatisfiedInterests	102.569	0	50	0
13	caller	256	netdev://[00:00:00:00:00:03]	OutTimedOutInterests	4.28544e-07	0	0	0
13	caller	257	internal://	InInterests	0	0	0	0
13	caller	257	internal://	OutInterests	0	0	0	0
13	caller	257	internal://	InData	0	0	0	0
13	caller	257	internal://	OutData	0	0	0	0
13	caller	257	internal://	InNacks	0	0	0	0
13	caller	257	internal://	OutNacks	0	0	0	0
13	caller	257	internal://	InSatisfiedInterests	3.2768e-08	0	0	0
13	caller	257	internal://	InTimedOutInterests	0	0	0	0
13	caller	257	internal://	OutSatisfiedInterests	0	0	0	0
13	caller	257	internal://	OutTimedOutInterests	0	0	0	0
13	caller	258	appFace://	InInterests	102.251	3.4949	50	1.70898
13	caller	258	appFace://	OutInterests	0	0	0	0
13	caller	258	appFace://	InData	0	0	0	0
13	caller	258	appFace://	OutData	102.569	109.28	50	53.2715
13	caller	258	appFace://	InNacks	0	0	0	0
13	caller	258	appFace://	OutNacks	6.94207e-10	2.37272e-11	0	0
13	caller	258	appFace://	InSatisfiedInterests	102.569	0	50	0
13	caller	258	appFace://	InTimedOutInterests	0	0	0	0
13	caller	258	appFace://	OutSatisfiedInterests	0	0	0	0
13	caller	258	appFace://	OutTimedOutInterests	0	0	0	0
13	caller	259	appFace://	InInterests	0	0	0	0
13	caller	259	appFace://	OutInterests	97.5326	3.33363	48	1.64062
13	caller	259	appFace://	InData	97.5326	103.914	48	51.1406
13	caller	259	appFace://	OutData	0	0	0	0
13	caller	259	appFace://	InNacks	0	0	0	0
13	caller	259	appFace://	OutNacks	0	0	0	0
13	caller	259	appFace://	InSatisfiedInterests	0	0	0	0
13	caller	259	appFace://	InTimedOutInterests	0	0	0	0
13	caller	259	appFace://	OutSatisfiedInterests	97.5326	0	48	0
13	caller	259	appFace://	OutTimedOutInterests	0	0	0	0
13	caller	-1	all	SatisfiedInterests	200.101	0	98	0
13	caller	-1	all	TimedOutInterests	4.28544e-07	0	0	0
13	rtr-1	1	internal://	InInterests	0	0	0	0
13	rtr-1	1	internal://	OutInterests	0	0	0	0
13	rtr-1	1	internal://	InData	0	0	0	0
13	rtr-1	1	internal://	OutData	0	0	0	0
13	rtr-1	1	internal://	InNacks	0	0	0	0
13	rtr-1	1	internal://	OutNacks	0	0	0	0
13	rtr-1	1	internal://	InSatisfiedInterests	0	0	0	0
13	rtr-1	1	internal://	InTimedOutInterests	0	0	0	0
13	rtr-1	1	internal://	OutSatisfiedInterests	1.07374e-17	0	0	0
13	rtr-1	1	internal://	OutTimedOutInterests	0	0	0	0
13	rtr-1	256	netdev://[00:00:00:00:00:02]	InInterests	97.5326	3.33363	48	1.64062
13	rtr-1	256	netdev://[00:00:00:00:00:02]	OutInterests	102.558	3.5054	50	1.70898
13	rtr-1	256	netdev://[00:00:00:00:00:02]	InData	102.559	109.269	50	53.2715
13	rtr-1	256	netdev://[00:00:00:00:00:02]	OutData	97.5326	103.914	48	51.1406
13	rtr-1	256	netdev://[00:00:00:00:00:02]	InNacks	6.94127e-10	2.37245e-11	0	0
13	rtr-1	256	netdev://[00:00:00:00:00:02]	OutNacks	5.2643e-07	1.79932e-08	0	0
13	rtr-1	256	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	97.5326	0	48	0
13	rtr-1	256	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
13	rtr-1	256	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	102.559	0	50	0
13	rtr-1	256	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	4.33829e-07	0	0	0
13	rtr-1	257	netdev://[00:00:00:00:00:04]	InInterests	102.558	3.5054	50	1.70898
13	rtr-1	257	netdev://[00:00:00:00:00:04]	OutInterests	97.5326	3.33363	48	1.64062
13	rtr-1	257	netdev://[00:00:00:00:00:04]	InData	97.5326	103.914	48	51.1406
13	rtr-1	257	netdev://[00:00:00:00:00:04]	OutData	102.559	109.269	50	53.2715
13	rtr-1	257	netdev://[00:00:00:00:00:04]	InNacks	5.2643e-07	1.79932e-08	0	0
13	rtr-1	257	netdev://[00:00:00:00:00:04]	OutNacks	6.94127e-10	2.37245e-11	0	0
13	rtr-1	257	netdev://[00:00:00:00:00:04]	InSatisfiedInterests	102.559	0	50	0
13	rtr-1	257	netdev://[00:00:00:00:00:04]	InTimedOutInterests	0	0	0	0
13	rtr-1	257	netdev://[00:00:00:00:00:04]	OutSatisfiedInterests	97.5326	0	48	0
13	rtr-1	257	netdev://[00:00:00:00:00:04]	OutTimedOutInterests	0.000325716	0	0	0
13	rtr-1	258	internal://	InInterests	0	0	0	0
13	rtr-1	258	internal://	OutInterests	0	0	0	0
13	rtr-1	258	internal://	InData	0	0	0	0
13	rtr-1	258	internal://	OutData	0	0	0	0
13	rtr-1	258	internal://	InNacks	0	0	0	0
13	rtr-1	258	internal://	OutNacks	0	0	0	0
13	rtr-1	258	internal://	InSatisfiedInterests	1.07374e-17	0	0	0
13	rtr-1	258	internal://	InTimedOutInterests	0	0	0	0
13	rtr-1	258	internal://	OutSatisfiedInterests	0	0	0	0
13	rtr-1	258	internal://	OutTimedOutInterests	0	0	0	0
13	rtr-1	-1	all	SatisfiedInterests	200.091	0	98	0
13	rtr-1	-1	all	TimedOutInterests	0.00032615	0	0	0
13.5	callee	1	internal://	InInterests	0	0	0	0
13.5	callee	1	internal://	OutInterests	0	0	0	0
13.5	callee	1	internal://	InData	0	0	0	0
13.5	callee	1	internal://	OutData	0	0	0	0
13.5	callee	1	internal://	InNacks	0	0	0	0
13.5	callee	1	internal://	OutNacks	0	0	0	0
13.5	callee	1	internal://	InSatisfiedInterests	0	0	0	0
13.5	callee	1	internal://	InTimedOutInterests	0	0	0	0
13.5	callee	1	internal://	OutSatisfiedInterests	1.04858e-11	0	0	0
13.5	callee	1	internal://	OutTimedOutInterests	0	0	0	0
13.5	callee	256	netdev://[00:00:00:00:00:01]	InInterests	100.512	3.43546	50	1.70898
13.5	callee	256	netdev://[00:00:00:00:00:01]	OutInterests	102.706	3.51047	52	1.77734
13.5	callee	256	netdev://[00:00:00:00:00:01]	InData	99.5065	106.017	50	53.2715
13.5	callee	256	netdev://[00:00:00:00:00:01]	OutData	100.512	107.088	50	53.2715
13.5	callee	256	netdev://[00:00:00:00:00:01]	InNacks	1.05286e-07	3.59864e-09	0	0
13.5	callee	256	netdev://[00:00:00:00:00:01]	OutNacks	1.38825e-10	4.7449e-12	0	0
13.5	callee	256	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	100.512	0	50	0
13.5	callee	256	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
13.5	callee	256	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	99.5065	0	50	0
13.5	callee	256	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	6.51421e-05	0	0	0
13.5	callee	257	internal://	InInterests	0	0	0	0
13.5	callee	257	internal://	OutInterests	0	0	0	0
13.5	callee	257	internal://	InData	0	0	0	0
13.5	callee	257	internal://	OutData	0	0	0	0
13.5	callee	257	internal://	InNacks	0	0	0	0
13.5	callee	257	internal://	OutNacks	0	0	0	0
13.5	callee	257	internal://	InSatisfiedInterests	1.04858e-11	0	0	0
13.5	callee	257	internal://	InTimedOutInterests	0	0	0	0
13.5	callee	257	internal://	OutSatisfiedInterests	0	0	0	0
13.5	callee	257	internal://	OutTimedOutInterests	0	0	0	0
13.5	callee	258	appFace://	InInterests	102.706	3.51047	52	1.77734
13.5	callee	258	appFace://	OutInterests	0	0	0	0
13.5	callee	258	appFace://	InData	0	0	0	0
13.5	callee	258	appFace://	OutData	99.5065	106.017	50	53.2715
13.5	callee	258	appFace://	InNacks	0	0	0	0
13.5	callee	258	appFace://	OutNacks	1.05286e-07	3.59864e-09	0	0
13.5	callee	258	appFace://	InSatisfiedInterests	99.5065	0	50	0
13.5	callee	258	appFace://	InTimedOutInterests	0	0	0	0
13.5	callee	258	appFace://	OutSatisfiedInterests	0	0	0	0
13.5	callee	258	appFace://	OutTimedOutInterests	0	0	0	0
13.5	callee	259	appFace://	InInterests	0	0	0	0
13.5	callee	259	appFace://	OutInterests	100.512	3.43546	50	1.70898
13.5	callee	259	appFace://	InData	100.512	107.088	50	53.2715
13.5	callee	259	appFace://	OutData	0	0	0	0
13.5	callee	259	appFace://	InNacks	0	0	0	0
13.5	callee	259	appFace://	OutNacks	0	0	0	0
13.5	callee	259	appFace://	InSatisfiedInterests	0	0	0	0
13.5	callee	259	appFace://	InTimedOutInterests	0	0	0	0
13.5	callee	259	appFace://	OutSatisfiedInterests	100.512	0	50	0
13.5	callee	259	appFace://	OutTimedOutInterests	0	0	0	0
13.5	callee	-1	all	SatisfiedInterests	200.018	0	100	0
13.5	callee	-1	all	TimedOutInterests	6.51421e-05	0	0	0
13.5	caller	1	internal://	InInterests	0	0	0	0
13.5	caller	1	internal://	OutInterests	0	0	0	0
13.5	caller	1	internal://	InData	0	0	0	0
13.5	caller	1	internal://	OutData	0	0	0	0
13.5	caller	1	internal://	InNacks	0	0	0	0
13.5	caller	1	internal://	OutNacks	0	0	0	0
13.5	caller	1	internal://	InSatisfiedInterests	0	0	0	0
13.5	caller	1	internal://	InTimedOutInterests	0	0	0	0
13.5	caller	1	internal://	OutSatisfiedInterests	6.5536e-09	0	0	0
13.5	caller	1	internal://	OutTimedOutInterests	0	0	0	0
13.5	caller	256	netdev://[00:00:00:00:00:03]	InInterests	99.5065	3.4011	50	1.70898
13.5	caller	256	netdev://[00:00:00:00:00:03]	OutInterests	102.05	3.48804	51	1.74316
13.5	caller	256	netdev://[00:00:00:00:00:03]	InData	100.514	107.09	50	53.2715
13.5	caller	256	netdev://[00:00:00:00:00:03]	OutData	99.5065	106.017	50	53.2715
13.5	caller	256	netdev://[00:00:00:00:00:03]	InNacks	1.38841e-10	4.74545e-12	0	0
13.5	caller	256	netdev://[00:00:00:00:00:03]	OutNacks	1.05286e-07	3.59864e-09	0	0
13.5	caller	256	netdev://[00:00:00:00:00:03]	InSatisfiedInterests	99.5065	0	50	0
13.5	caller	256	netdev://[00:00:00:00:00:03]	InTimedOutInterests	0	0	0	0
13.5	caller	256	netdev://[00:00:00:00:00:03]	OutSatisfiedInterests	100.514	0	50	0
13.5	caller	256	netdev://[00:00:00:00:00:03]	OutTimedOutInterests	8.57089e-08	0	0	0
13.5	caller	257	internal://	InInterests	0	0	0	0
13.5	caller	257	internal://	OutInterests	0	0	0	0
13.5	caller	257	internal://	InData	0	0	0	0
13.5	caller	257	internal://	OutData	0	0	0	0
13.5	caller	257	internal://	InNacks	0	0	0	0
13.5	caller	257	internal://	OutNacks	0	0	0	0
13.5	caller	257	internal://	InSatisfiedInterests	6.5536e-09	0	0	0
13.5	caller	257	internal://	InTimedOutInterests	0	0	0	0
13.5	caller	257	internal://	OutSatisfiedInterests	0	0	0	0
13.5	caller	257	internal://	OutTimedOutInterests	0	0	0	0
13.5	caller	258	appFace://	InInterests	102.05	3.48804	51	1.74316
13.5	caller	258	appFace://	OutInterests	0	0	0	0
13.5	caller	258	appFace://	InData	0	0	0	0
13.5	caller	258	appFace://	OutData	100.514	107.09	50	53.2715
13.5	caller	258	appFace://	InNacks	0	0	0	0
13.5	caller	258	appFace://	OutNacks	1.38841e-10	4.74545e-12	0	0
13.5	caller	258	appFace://	InSatisfiedInterests	100.514	0	50	0
13.5	caller	258	appFace://	InTimedOutInterests	0	0	0	0
13.5	caller	258	appFace://	OutSatisfiedInterests	0	0	0	0
13.5	caller	258	appFace://	OutTimedOutInterests	0	0	0	0
13.5	caller	259	appFace://	InInterests	0	0	0	0
13.5	caller	259	appFace://	OutInterests	99.5065	3.4011	50	1.70898
13.5	caller	259	appFace://	InData	99.5065	106.017	50	53.2715
13.5	caller	259	appFace://	OutData	0	0	0	0
13.5	caller	259	appFace://	InNacks	0	0	0	0
13.5	caller	259	appFace://	OutNacks	0	0	0	0
13.5	caller	259	appFace://	InSatisfiedInterests	0	0	0	0
13.5	caller	259	appFace://	InTimedOutInterests	0	0	0	0
13.5	caller	259	appFace://	OutSatisfiedInterests	99.5065	0	50	0
13.5	caller	259	appFace://	OutTimedOutInterests	0	0	0	0
13.5	caller	-1	all	SatisfiedInterests	200.02	0	100	0
13.5	caller	-1	all	TimedOutInterests	8.57089e-08	0	0	0
13.5	rtr-1	1	internal://	InInterests	0	0	0	0
13.5	rtr-1	1	internal://	OutInterests	0	0	0	0
13.5	rtr-1	1	internal://	InData	0	0	0	0
13.5	rtr-1	1	internal://	OutData	0	0	0	0
13.5	rtr-1	1	internal://	InNacks	0	0	0	0
13.5	rtr-1	1	internal://	OutNacks	0	0	0	0
13.5	rtr-1	1	internal://	InSatisfiedInterests	0	0	0	0
13.5	rtr-1	1	internal://	InTimedOutInterests	0	0	0	0
13.5	rtr-1	1	internal://	OutSatisfiedInterests	2.14748e-18	0	0	0
13.5	rtr-1	1	internal://	OutTimedOutInterests	0	0	0	0
13.5	rtr-1	256	netdev://[00:00:00:00:00:02]	InInterests	102.707	3.51048	52	1.77734
13.5	rtr-1	256	netdev://[00:00:00:00:00:02]	OutInterests	102.112	3.49014	51	1.74316
13.5	rtr-1	256	netdev://[00:00:00:00:00:02]	InData	100.512	107.088	50	53.2715
13.5	rtr-1	256	netdev://[00:00:00:00:00:02]	OutData	99.5065	106.017	50	53.2715
13.5	rtr-1	256	netdev://[00:00:00:00:00:02]	InNacks	1.38825e-10	4.7449e-12	0	0
13.5	rtr-1	256	netdev://[00:00:00:00:00:02]	OutNacks	1.05286e-07	3.59864e-09	0	0
13.5	rtr-1	256	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	99.5065	0	50	0
13.5	rtr-1	256	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
13.5	rtr-1	256	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	100.512	0	50	0
13.5	rtr-1	256	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	8.67658e-08	0	0	0
13.5	rtr-1	257	netdev://[00:00:00:00:00:04]	InInterests	102.112	3.49014	51	1.74316
13.5	rtr-1	257	netdev://[00:00:00:00:00:04]	OutInterests	102.707	3.51048	52	1.77734
13.5	rtr-1	257	netdev://[00:00:00:00:00:04]	InData	99.5065	106.017	50	53.2715
13.5	rtr-1	257	netdev://[00:00:00:00:00:04]	OutData	100.512	107.088	50	53.2715
13.5	rtr-1	257	netdev://[00:00:00:00:00:04]	InNacks	1.05286e-07	3.59864e-09	0	0
13.5	rtr-1	257	netdev://[00:00:00:00:00:04]	OutNacks	1.38825e-10	4.7449e-12	0	0
13.5	rtr-1	257	netdev://[00:00:00:00:00:04]	InSatisfiedInterests	100.512	0	50	0
13.5	rtr-1	257	netdev://[00:00:00:00:00:04]	InTimedOutInterests	0	0	0	0
13.5	rtr-1	257	netdev://[00:00:00:00:00:04]	OutSatisfiedInterests	99.5065	0	50	0
13.5	rtr-1	257	netdev://[00:00:00:00:00:04]	OutTimedOutInterests	6.51431e-05	0	0	0
13.5	rtr-1	258	internal://	InInterests	0	0	0	0
13.5	rtr-1	258	internal://	OutInterests	0	0	0	0
13.5	rtr-1	258	internal://	InData	0	0	0	0
13.5	rtr-1	258	internal://	OutData	0	0	0	0
13.5	rtr-1	258	internal://	InNacks	0	0	0	0
13.5	rtr-1	258	internal://	OutNacks	0	0	0	0
13.5	rtr-1	258	internal://	InSatisfiedInterests	2.14748e-18	0	0	0
13.5	rtr-1	258	internal://	InTimedOutInterests	0	0	0	0
13.5	rtr-1	258	internal://	OutSatisfiedInterests	0	0	0	0
13.5	rtr-1	258	internal://	OutTimedOutInterests	0	0	0	0
13.5	rtr-1	-1	all	SatisfiedInterests	200.018	0	100	0
13.5	rtr-1	-1	all	TimedOutInterests	6.52299e-05	0	0	0
14	callee	1	internal://	InInterests	0	0	0	0
14	callee	1	internal://	OutInterests	0	0	0	0
14	callee	1	internal://	InData	0	0	0	0
14	callee	1	internal://	OutData	0	0	0	0
14	callee	1	internal://	InNacks	0	0	0	0
14	callee	1	internal://	OutNacks	0	0	0	0
14	callee	1	internal://	InSatisfiedInterests	0	0	0	0
14	callee	1	internal://	InTimedOutInterests	0	0	0	0
14	callee	1	internal://	OutSatisfiedInterests	2.09715e-12	0	0	0
14	callee	1	internal://	OutTimedOutInterests	0	0	0	0
14	callee	256	netdev://[00:00:00:00:00:01]	InInterests	114.502	3.91365	59	2.0166
14	callee	256	netdev://[00:00:00:00:00:01]	OutInterests	111.741	3.81928	57	1.94824
14	callee	256	netdev://[00:00:00:00:00:01]	InData	114.301	121.78	59	62.8604
14	callee	256	netdev://[00:00:00:00:00:01]	OutData	114.502	121.994	59	62.8604
14	callee	256	netdev://[00:00:00:00:00:01]	InNacks	2.10572e-08	7.19728e-10	0	0
14	callee	256	netdev://[00:00:00:00:00:01]	OutNacks	2.77651e-11	9.4898e-13	0	0
14	callee	256	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	114.502	0	59	0
14	callee	256	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
14	callee	256	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	114.301	0	59	0
14	callee	256	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	1.30284e-05	0	0	0
14	callee	257	internal://	InInterests	0	0	0	0
14	callee	257	internal://	OutInterests	0	0	0	0
14	callee	257	internal://	InData	0	0	0	0
14	callee	257	internal://	OutData	0	0	0	0
14	callee	257	internal://	InNacks	0	0	0	0
14	callee	257	internal://	OutNacks	0	0	0	0
14	callee	257	internal://	InSatisfiedInterests	2.09715e-12	0	0	0
14	callee	257	internal://	InTimedOutInterests	0	0	0	0
14	callee	257	internal://	OutSatisfiedInterests	0	0	0	0
14	callee	257	internal://	OutTimedOutInterests	0	0	0	0
14	callee	258	appFace://	InInterests	111.741	3.81928	57	1.94824
14	callee	258	appFace://	OutInterests	0	0	0	0
14	callee	258	appFace://	InData	0	0	0	0
14	callee	258	appFace://	OutData	114.301	121.78	59	62.8604
